标题6,标题链接1,字段1
dataset,https://aistudio.baidu.com/datasetdetail/97031,
futr3d_nuscenes_train_finfo,https://aistudio.baidu.com/datasetdetail/184249,
房价预测,https://aistudio.baidu.com/datasetdetail/19651,
微信大数据,https://aistudio.baidu.com/datasetdetail/147855,
工程训练初赛自制数据集,https://aistudio.baidu.com/datasetdetail/55387,
农作物数据集iCrop,https://aistudio.baidu.com/datasetdetail/15421,
chillout,https://aistudio.baidu.com/datasetdetail/197074,
LBM,https://aistudio.baidu.com/datasetdetail/171060,
千言：面向事实一致性的生成评测比赛,https://aistudio.baidu.com/datasetdetail/105275,
常规赛：MarTech Challenge 点击反欺诈预测数据集,https://aistudio.baidu.com/datasetdetail/102655,
风能发电预测,https://aistudio.baidu.com/datasetdetail/91889,
NIH Chest X-rays美国国家卫生研究院胸部ct数据集,https://aistudio.baidu.com/datasetdetail/33871,
LIDC-IDRI,https://aistudio.baidu.com/datasetdetail/63957,
工控入侵检测数据集,https://aistudio.baidu.com/datasetdetail/51220,
新冠肺炎,https://aistudio.baidu.com/datasetdetail/108086,
肺部影像切片图,https://aistudio.baidu.com/datasetdetail/75836,
stopword.txt,https://aistudio.baidu.com/datasetdetail/20193,
人脸识别,https://aistudio.baidu.com/datasetdetail/39133,
pcba,https://aistudio.baidu.com/datasetdetail/139464,
frothSegmentation_16,https://aistudio.baidu.com/datasetdetail/112429,
视频动漫化,https://aistudio.baidu.com/datasetdetail/102339,
MNIST手写数字raw,https://aistudio.baidu.com/datasetdetail/225308,
农林-昆虫检测数据集,https://aistudio.baidu.com/datasetdetail/156949,
Bilibili01,https://aistudio.baidu.com/datasetdetail/181680,
malicious,https://aistudio.baidu.com/datasetdetail/52644,
十七届智能车模型组线上赛数据集,https://aistudio.baidu.com/datasetdetail/150613,
行人检测数据集,https://aistudio.baidu.com/datasetdetail/79299,
淘宝商品数据集,https://aistudio.baidu.com/datasetdetail/97974,
Sun Yat-Sen University (SYSU)-CD,https://aistudio.baidu.com/datasetdetail/98596,
配电室设备对象数据集(VOC),https://aistudio.baidu.com/datasetdetail/164852,
uncased,https://aistudio.baidu.com/datasetdetail/194751,
coco2017,https://aistudio.baidu.com/datasetdetail/64158,
人邮杯,https://aistudio.baidu.com/datasetdetail/100853,
柑橘叶片数据集（测试用）,https://aistudio.baidu.com/datasetdetail/98953,
后台,https://aistudio.baidu.com/datasetdetail/110650,
科大讯飞口罩识别挑战赛数据集,https://aistudio.baidu.com/datasetdetail/157590,
生命科学数据集,https://aistudio.baidu.com/datasetdetail/235420,
Kaggle水稻分类数据集（农作物领域）,https://aistudio.baidu.com/datasetdetail/199018,
智慧交通-基于车联网大数据的碰撞识别,https://aistudio.baidu.com/datasetdetail/107861,
trtWHU_dataset,https://aistudio.baidu.com/datasetdetail/134819,
智慧水利_运河污染分类等级,https://aistudio.baidu.com/datasetdetail/102387,
sn-reid,https://aistudio.baidu.com/datasetdetail/159534,
optic_disc_seg,https://aistudio.baidu.com/datasetdetail/56513,
MIND新闻数据集,https://aistudio.baidu.com/datasetdetail/84420,
钢铁缺陷识别-分训练集、验证、测试集,https://aistudio.baidu.com/datasetdetail/119015,
人脸识别数据集,https://aistudio.baidu.com/datasetdetail/247099,
天池智慧海洋建设datasets,https://aistudio.baidu.com/datasetdetail/19964,
"遥感影像分割——WHU_GID, Large-scale部分",https://aistudio.baidu.com/datasetdetail/54934,
砖石识别数据集,https://aistudio.baidu.com/datasetdetail/70572,
繁體中文場景文字辨識競賽－進階賽,https://aistudio.baidu.com/datasetdetail/105134,
oracles,https://aistudio.baidu.com/datasetdetail/152220,
LLaMA-7B OriginalModelWeights,https://aistudio.baidu.com/datasetdetail/203425,
txt们,https://aistudio.baidu.com/datasetdetail/46436,
10,https://aistudio.baidu.com/datasetdetail/63235,
Lemon4,https://aistudio.baidu.com/datasetdetail/73999,
aishell3,https://aistudio.baidu.com/datasetdetail/103054,
tum,https://aistudio.baidu.com/datasetdetail/17580,
猫狗分类,https://aistudio.baidu.com/datasetdetail/115226,
MiniGo-Paddle权重,https://aistudio.baidu.com/datasetdetail/84009,
AnimalFace数据集,https://aistudio.baidu.com/datasetdetail/202492,
nai-ckpt,https://aistudio.baidu.com/datasetdetail/184964,
2020 CCF BDCI 遥感影像地块分割,https://aistudio.baidu.com/datasetdetail/56223,
织物疵点,https://aistudio.baidu.com/datasetdetail/74638,
人脸数据集（章子怡、姜文、彭于晏三位明星人脸图片）,https://aistudio.baidu.com/datasetdetail/120199,
Kolektor：表面缺陷数据集,https://aistudio.baidu.com/datasetdetail/97733,
鸟鸣,https://aistudio.baidu.com/datasetdetail/40746,
CCPD2019车牌全量数据（不包括新能源车牌）,https://aistudio.baidu.com/datasetdetail/124082,
人群监控数据集,https://aistudio.baidu.com/datasetdetail/88403,
COD10K,https://aistudio.baidu.com/datasetdetail/100128,
心电图心跳分类数据集,https://aistudio.baidu.com/datasetdetail/106826,
shufflenetv2,https://aistudio.baidu.com/datasetdetail/41297,
faster_rcnn_model,https://aistudio.baidu.com/datasetdetail/68278,
2019百度之星Baseline,https://aistudio.baidu.com/datasetdetail/9527,
自己手写数字3,https://aistudio.baidu.com/datasetdetail/57711,
saltbody,https://aistudio.baidu.com/datasetdetail/146761,
transfer learning test,https://aistudio.baidu.com/datasetdetail/113144,
123213123,https://aistudio.baidu.com/datasetdetail/231898,
微卫星ADI,https://aistudio.baidu.com/datasetdetail/17558,
redbook_forth,https://aistudio.baidu.com/datasetdetail/128082,
icdar2015,https://aistudio.baidu.com/datasetdetail/133006,
文本相似度分类,https://aistudio.baidu.com/datasetdetail/108884,
Vimeo-90k,https://aistudio.baidu.com/datasetdetail/24969,
Leon-HumanSegmation,https://aistudio.baidu.com/datasetdetail/127730,
myself,https://aistudio.baidu.com/datasetdetail/136952,
abyssorangemix2_Hard.safetensors,https://aistudio.baidu.com/datasetdetail/199208,
室内苹果叶病害图片（zip）,https://aistudio.baidu.com/datasetdetail/97821,
det_data_lesson_demo数据集,https://aistudio.baidu.com/datasetdetail/122755,
苹果公司完整股票数据[1980-2020],https://aistudio.baidu.com/datasetdetail/109306,
树叶数据集,https://aistudio.baidu.com/datasetdetail/148551,
redbook_third,https://aistudio.baidu.com/datasetdetail/128075,
PaddleSeg-release-v0.6.0,https://aistudio.baidu.com/datasetdetail/88808,
vox-10segments.pth.tar,https://aistudio.baidu.com/datasetdetail/53923,
Online_Ratail,https://aistudio.baidu.com/datasetdetail/22969,
data_1,https://aistudio.baidu.com/datasetdetail/178488,
lora 1436220990,https://aistudio.baidu.com/datasetdetail/240030,
建筑工地视频数据集,https://aistudio.baidu.com/datasetdetail/73163,
割分像图只牛,https://aistudio.baidu.com/datasetdetail/103963,
发票OCR,https://aistudio.baidu.com/datasetdetail/115711,
车辆重识别数据集,https://aistudio.baidu.com/datasetdetail/226113,
sewage_0625,https://aistudio.baidu.com/datasetdetail/154468,
MSTAR-8class,https://aistudio.baidu.com/datasetdetail/78849,
最终的数据集luo,https://aistudio.baidu.com/datasetdetail/72539,
towerimage recognition,https://aistudio.baidu.com/datasetdetail/69449,
0.468提交,https://aistudio.baidu.com/datasetdetail/196041,
日本作者多分类,https://aistudio.baidu.com/datasetdetail/17463,
stanford-corenlp-full-2018-01-31,https://aistudio.baidu.com/datasetdetail/201852,
1111,https://aistudio.baidu.com/datasetdetail/233951,
pj ocr,https://aistudio.baidu.com/datasetdetail/128132,
短信,https://aistudio.baidu.com/datasetdetail/66862,
脑PET图像,https://aistudio.baidu.com/datasetdetail/42269,
CAU食堂8类菜品（增强版112,https://aistudio.baidu.com/datasetdetail/154473,
星系分类数据集 Galaxy10 DECals,https://aistudio.baidu.com/datasetdetail/154456,
person和head模型的best_model,https://aistudio.baidu.com/datasetdetail/40492,
二次元&三次元模型,https://aistudio.baidu.com/datasetdetail/193792,
化妆品,https://aistudio.baidu.com/datasetdetail/40106,
ResNet101,https://aistudio.baidu.com/datasetdetail/88783,
特征选择数据集,https://aistudio.baidu.com/datasetdetail/182611,
遥感目标检测——NWPU VHR-10,https://aistudio.baidu.com/datasetdetail/52812,
红绿灯检测2,https://aistudio.baidu.com/datasetdetail/38631,
WIDER FACE,https://aistudio.baidu.com/datasetdetail/70148,
2020中国华录杯·数据湖算法大赛—定向算法赛（吸烟打电话检测）,https://aistudio.baidu.com/datasetdetail/54728,
KITTI detection dataset,https://aistudio.baidu.com/datasetdetail/104218,
KG information-extraction Datasets,https://aistudio.baidu.com/datasetdetail/5059,
MeinaMix,https://aistudio.baidu.com/datasetdetail/202078,
NLOS数据集,https://aistudio.baidu.com/datasetdetail/201087,
互联网新闻情感分析数据集,https://aistudio.baidu.com/datasetdetail/12097,
印第安糖尿病实例,https://aistudio.baidu.com/datasetdetail/31247,
身份证号码识别,https://aistudio.baidu.com/datasetdetail/178389,
化妆品分类,https://aistudio.baidu.com/datasetdetail/120534,
titanic data,https://aistudio.baidu.com/datasetdetail/188,
SE-ABSA16_CAME,https://aistudio.baidu.com/datasetdetail/95413,
kaggle deepfake,https://aistudio.baidu.com/datasetdetail/24185,
chinabeautyreal/Dreamlike Photoreal mix,https://aistudio.baidu.com/datasetdetail/189858,
COCO17,https://aistudio.baidu.com/datasetdetail/18090,
车道线分割数据集,https://aistudio.baidu.com/datasetdetail/82548,
车牌检测,https://aistudio.baidu.com/datasetdetail/92361,
英文手写字母数据集,https://aistudio.baidu.com/datasetdetail/86483,
nwpu_crowd_count,https://aistudio.baidu.com/datasetdetail/125038,
shiftthingmaps,https://aistudio.baidu.com/datasetdetail/103772,
cocomini,https://aistudio.baidu.com/datasetdetail/198197,
采沙船舶数据集,https://aistudio.baidu.com/datasetdetail/73161,
Model_for_VIMER_StrucTexTv2.0,https://aistudio.baidu.com/datasetdetail/147611,
lora模型-chillmix32-yesmix-sun-realmix等,https://aistudio.baidu.com/datasetdetail/201547,
心跳序列图,https://aistudio.baidu.com/datasetdetail/116359,
coco,https://aistudio.baidu.com/datasetdetail/199132,
criteo,https://aistudio.baidu.com/datasetdetail/28733,
BUSI良恶性数据集,https://aistudio.baidu.com/datasetdetail/203093,
PaddleOCR-dygraph,https://aistudio.baidu.com/datasetdetail/162996,
EfficientNet模型在imagenet上的预训练参数,https://aistudio.baidu.com/datasetdetail/122563,
deepfake_DFDC,https://aistudio.baidu.com/datasetdetail/54952,
bottle,https://aistudio.baidu.com/datasetdetail/128635,
图像检测,https://aistudio.baidu.com/datasetdetail/44884,
python,https://aistudio.baidu.com/datasetdetail/9455,
PALM_clas_params,https://aistudio.baidu.com/datasetdetail/86491,
KDD2022DATASETFULL,https://aistudio.baidu.com/datasetdetail/145056,
飞桨,https://aistudio.baidu.com/datasetdetail/214698,
opencv-python练习图片,https://aistudio.baidu.com/datasetdetail/71330,
minigpt4_paddle_files,https://aistudio.baidu.com/datasetdetail/232921,
40x乳腺癌,https://aistudio.baidu.com/datasetdetail/11844,
猫十二分类,https://aistudio.baidu.com/datasetdetail/51466,
PaddleTrafficLight,https://aistudio.baidu.com/datasetdetail/35863,
CityscapesWithEdgeLabel,https://aistudio.baidu.com/datasetdetail/145422,
test_bg,https://aistudio.baidu.com/datasetdetail/224870,
安检best_model,https://aistudio.baidu.com/datasetdetail/166176,
鱼的分类数据集,https://aistudio.baidu.com/datasetdetail/70728,
二分类数据集,https://aistudio.baidu.com/datasetdetail/70801,
Airfoil,https://aistudio.baidu.com/datasetdetail/197778,
柠檬分类,https://aistudio.baidu.com/datasetdetail/73364,
DataFountain野外环境中的蝴蝶自动识别赛题数据集,https://aistudio.baidu.com/datasetdetail/103099,
data_yuzhong,https://aistudio.baidu.com/datasetdetail/42460,
animals,https://aistudio.baidu.com/datasetdetail/8808,
能源大数据案例数据集,https://aistudio.baidu.com/datasetdetail/130503,
8行fq120张,https://aistudio.baidu.com/datasetdetail/86035,
人脸数据,https://aistudio.baidu.com/datasetdetail/52889,
飘缕sd模型2,https://aistudio.baidu.com/datasetdetail/203849,
自用,https://aistudio.baidu.com/datasetdetail/243067,
笔记本电脑价格,https://aistudio.baidu.com/datasetdetail/116106,
阿里金融检测比赛数据,https://aistudio.baidu.com/datasetdetail/71724,
抽烟检测数据集,https://aistudio.baidu.com/datasetdetail/198025,
MVS常用数据集之DTU,https://aistudio.baidu.com/datasetdetail/207802,
Quora问答数据,https://aistudio.baidu.com/datasetdetail/20099,
XJTU Bearing DataSet,https://aistudio.baidu.com/datasetdetail/10843,
paddledeteection_2.1,https://aistudio.baidu.com/datasetdetail/139428,
china_post_financial_dataset,https://aistudio.baidu.com/datasetdetail/136591,
MNIST_scaled-down,https://aistudio.baidu.com/datasetdetail/69019,
WA_Fn-UseC_-Telco-Customer-Churn.csv,https://aistudio.baidu.com/datasetdetail/96395,
强清洗,https://aistudio.baidu.com/datasetdetail/212493,
6000多种按颜色分类的商品图像,https://aistudio.baidu.com/datasetdetail/108108,
PaddleHub,https://aistudio.baidu.com/datasetdetail/32320,
isprs_vaihingen,https://aistudio.baidu.com/datasetdetail/136393,
方向盘手检测数据集,https://aistudio.baidu.com/datasetdetail/69849,
719data,https://aistudio.baidu.com/datasetdetail/45120,
飞桨常规赛：图神经网络入门节点分类 数据集,https://aistudio.baidu.com/datasetdetail/101014,
2022智能车数据集,https://aistudio.baidu.com/datasetdetail/126905,
点击反欺诈round2,https://aistudio.baidu.com/datasetdetail/45026,
cats_and_dogs,https://aistudio.baidu.com/datasetdetail/121250,
RoboMaster2019DJI官方数据集(优化版),https://aistudio.baidu.com/datasetdetail/68437,
package,https://aistudio.baidu.com/datasetdetail/24724,
0.84,https://aistudio.baidu.com/datasetdetail/233176,
IFLYTEK疫情微博情绪识别挑战赛数据集,https://aistudio.baidu.com/datasetdetail/155577,
安全帽检测数据集,https://aistudio.baidu.com/datasetdetail/122579,
眼疾筛查数据集iChallenge-PM,https://aistudio.baidu.com/datasetdetail/127091,
腾讯词向量,https://aistudio.baidu.com/datasetdetail/97620,
轨迹,https://aistudio.baidu.com/datasetdetail/26327,
动漫,https://aistudio.baidu.com/datasetdetail/22078,
FAIR1M,https://aistudio.baidu.com/datasetdetail/78453,
GSS600,https://aistudio.baidu.com/datasetdetail/108717,
文档检测优化赛第10名方案最终模型权重,https://aistudio.baidu.com/datasetdetail/148740,
AI03_train,https://aistudio.baidu.com/datasetdetail/223852,
roadsign_coco,https://aistudio.baidu.com/datasetdetail/57937,
Tor洋葱路由数据特征集,https://aistudio.baidu.com/datasetdetail/150018,
软件杯官方测试集,https://aistudio.baidu.com/datasetdetail/88214,
data1,https://aistudio.baidu.com/datasetdetail/132381,
根据图片数人头数,https://aistudio.baidu.com/datasetdetail/164089,
Oxford5k,https://aistudio.baidu.com/datasetdetail/38315,
返乡发展人群预测,https://aistudio.baidu.com/datasetdetail/169716,
PaddleOCR文字识别中文数据集,https://aistudio.baidu.com/datasetdetail/77055,
aidatatang_200zh,https://aistudio.baidu.com/datasetdetail/56975,
roadsign_voc,https://aistudio.baidu.com/datasetdetail/57936,
js_road,https://aistudio.baidu.com/datasetdetail/101701,
NTU_pdpdd,https://aistudio.baidu.com/datasetdetail/211654,
你想抓住未来吗？大模型4,https://aistudio.baidu.com/datasetdetail/225378,
cat_logist,https://aistudio.baidu.com/datasetdetail/56930,
车道线3,https://aistudio.baidu.com/datasetdetail/116637,
homo,https://aistudio.baidu.com/datasetdetail/175160,
科大讯飞图像匹配2023,https://aistudio.baidu.com/datasetdetail/230502,
船舶数据,https://aistudio.baidu.com/datasetdetail/130318,
垃圾分类,https://aistudio.baidu.com/datasetdetail/91771,
